date,state,district,station,latitude,longitude,elevation_m,rainfall_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_14d_mm,temp_max_c,temp_min_c,wind_kmh
2026-05-06,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.3,3.6,31.8,69.1,28.2,18.2,11.0
2026-05-07,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.2,1.6,27.3,67.8,26.9,18.2,14.2
2026-05-08,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.0,1.5,23.9,67.8,29.0,17.9,14.8
2026-05-09,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.2,0.4,7.0,68.0,28.6,17.1,11.0
2026-05-10,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.5,1.7,5.5,66.4,27.0,17.7,10.9
2026-05-11,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.0,3.7,5.3,58.6,25.2,18.0,10.7
2026-05-12,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.6,4.1,5.8,48.1,27.0,16.0,10.6
2026-05-13,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.0,3.6,5.5,37.3,27.7,18.5,11.7
2026-05-14,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.4,2.0,5.7,33.0,28.1,19.8,10.4
2026-05-15,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.6,7.0,11.3,35.2,25.6,20.1,9.2
2026-05-16,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.5,6.5,11.6,18.6,28.6,19.6,13.3
2026-05-17,Manipur,Imphal West,Imphal,24.82,93.94,782.0,8.1,14.2,18.2,23.7,27.7,20.4,11.7
2026-05-18,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.0,9.6,17.2,22.5,27.6,20.0,13.9
2026-05-19,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.5,9.6,17.1,22.9,29.2,20.3,13.7
2026-05-20,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.0,1.5,16.1,21.6,31.1,20.5,13.1
2026-05-21,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.7,1.2,16.4,22.1,31.3,21.7,12.2
2026-05-22,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.8,3.5,13.6,24.9,30.3,22.4,12.6
2026-05-23,Manipur,Imphal West,Imphal,24.82,93.94,782.0,4.0,7.5,17.1,28.7,28.2,21.7,12.4
2026-05-24,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.0,7.8,10.0,28.2,29.0,20.6,14.2
2026-05-25,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.8,7.8,11.8,29.0,29.1,20.8,11.1
2026-05-26,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.9,4.7,12.2,29.3,26.8,20.3,17.3
2026-05-27,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.7,4.4,12.9,29.0,29.8,18.9,13.9
2026-05-28,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.0,1.6,12.2,28.6,29.6,19.7,14.3
2026-05-29,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.0,0.7,9.4,23.0,30.4,19.9,8.4
2026-05-30,Manipur,Imphal West,Imphal,24.82,93.94,782.0,10.2,10.2,15.6,32.7,27.4,21.9,6.8
2026-05-31,Manipur,Imphal West,Imphal,24.82,93.94,782.0,19.5,29.7,34.1,44.1,27.9,20.9,8.0
2026-06-01,Manipur,Imphal West,Imphal,24.82,93.94,782.0,15.9,45.6,47.2,59.0,27.1,21.7,5.4
2026-06-02,Manipur,Imphal West,Imphal,24.82,93.94,782.0,7.1,42.5,53.4,65.6,28.0,21.8,11.6
2026-06-03,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.6,23.6,53.3,66.2,28.5,22.0,12.5
2026-06-04,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.6,8.3,53.9,66.1,29.4,21.6,12.9
2026-06-05,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.2,1.4,54.1,63.5,29.7,21.0,10.2
2026-06-06,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.8,1.6,44.7,60.3,30.9,21.5,12.7
2026-06-07,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.9,6.9,31.1,65.2,28.6,21.6,13.5
2026-06-08,Manipur,Imphal West,Imphal,24.82,93.94,782.0,3.1,9.8,18.3,65.5,28.9,22.4,11.4
2026-06-09,Manipur,Imphal West,Imphal,24.82,93.94,782.0,3.2,12.2,14.4,67.8,27.5,22.2,14.2
2026-06-10,Manipur,Imphal West,Imphal,24.82,93.94,782.0,6.4,12.7,20.2,73.5,28.6,22.0,13.1
2026-06-11,Manipur,Imphal West,Imphal,24.82,93.94,782.0,12.9,22.5,32.5,86.4,29.2,21.7,13.6
2026-06-12,Manipur,Imphal West,Imphal,24.82,93.94,782.0,22.3,41.6,54.6,108.7,27.4,21.9,7.9
2026-06-13,Manipur,Imphal West,Imphal,24.82,93.94,782.0,13.6,48.8,67.4,112.1,25.9,22.0,10.3
2026-06-14,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.3,36.2,61.8,92.9,28.6,21.7,13.8
2026-06-15,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.9,14.8,59.6,77.9,28.8,22.5,13.0
2026-06-16,Manipur,Imphal West,Imphal,24.82,93.94,782.0,9.1,10.3,65.5,79.9,29.9,22.2,10.6
2026-06-17,Manipur,Imphal West,Imphal,24.82,93.94,782.0,4.2,14.2,63.3,83.5,28.3,22.4,13.6
2026-06-18,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.4,13.7,50.8,83.3,28.8,22.3,12.7
2026-06-19,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.4,7.0,30.9,85.5,28.5,22.4,13.0
2026-06-20,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.1,3.9,18.4,85.8,28.2,22.5,13.6
2026-06-21,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.7,9.2,23.8,85.6,29.4,22.6,10.1
2026-06-22,Manipur,Imphal West,Imphal,24.82,93.94,782.0,7.8,14.6,30.7,90.3,28.8,21.8,9.8
2026-06-23,Manipur,Imphal West,Imphal,24.82,93.94,782.0,10.5,24.0,32.1,97.6,29.0,22.1,12.2
2026-06-24,Manipur,Imphal West,Imphal,24.82,93.94,782.0,16.0,34.3,43.9,107.2,28.6,21.8,7.1
2026-06-25,Manipur,Imphal West,Imphal,24.82,93.94,782.0,9.7,36.2,53.2,104.0,29.1,22.5,9.1
2026-06-26,Manipur,Imphal West,Imphal,24.82,93.94,782.0,3.4,29.1,54.2,85.1,29.0,22.6,12.1
2026-06-27,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.1,14.2,54.2,72.6,29.1,22.4,12.2
2026-06-28,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.8,6.3,50.3,74.1,29.2,22.9,14.5
2026-06-29,Manipur,Imphal West,Imphal,24.82,93.94,782.0,4.2,7.1,46.7,77.4,29.6,22.7,11.3
2026-06-30,Manipur,Imphal West,Imphal,24.82,93.94,782.0,21.9,27.9,58.1,90.2,28.8,22.1,9.0
2026-07-01,Manipur,Imphal West,Imphal,24.82,93.94,782.0,10.0,36.1,52.1,96.0,28.4,22.5,10.3
2026-07-02,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.9,37.8,48.3,101.5,29.3,22.7,8.0
2026-07-03,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.3,21.2,50.2,104.4,28.8,22.7,11.4
2026-07-04,Manipur,Imphal West,Imphal,24.82,93.94,782.0,17.6,28.8,66.7,120.9,28.7,22.3,13.2
2026-07-05,Manipur,Imphal West,Imphal,24.82,93.94,782.0,13.6,36.5,78.5,128.8,28.9,23.2,12.2
2026-07-06,Manipur,Imphal West,Imphal,24.82,93.94,782.0,21.9,53.1,96.2,142.9,29.6,22.8,9.7
2026-07-07,Manipur,Imphal West,Imphal,24.82,93.94,782.0,20.4,55.9,94.7,152.8,25.4,22.8,7.2
2026-07-08,Manipur,Imphal West,Imphal,24.82,93.94,782.0,14.0,56.3,98.7,150.8,26.6,22.6,9.5
2026-07-09,Manipur,Imphal West,Imphal,24.82,93.94,782.0,3.2,37.6,96.0,144.3,26.7,22.3,14.5
2026-07-10,Manipur,Imphal West,Imphal,24.82,93.94,782.0,10.8,28.0,101.5,151.7,27.7,22.8,11.3
2026-07-11,Manipur,Imphal West,Imphal,24.82,93.94,782.0,3.2,17.2,87.1,153.8,29.2,23.1,15.6
2026-07-12,Manipur,Imphal West,Imphal,24.82,93.94,782.0,9.4,23.4,82.9,161.4,27.7,22.7,8.1
2026-07-13,Manipur,Imphal West,Imphal,24.82,93.94,782.0,6.4,19.0,67.4,163.6,29.0,22.9,8.6
2026-07-14,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.4,17.2,48.4,143.1,29.6,22.1,8.0
2026-07-15,Manipur,Imphal West,Imphal,24.82,93.94,782.0,10.9,18.7,45.3,144.0,30.1,22.8,10.6
2026-07-16,Manipur,Imphal West,Imphal,24.82,93.94,782.0,13.1,25.4,55.2,151.2,29.6,22.8,11.2
2026-07-17,Manipur,Imphal West,Imphal,24.82,93.94,782.0,8.8,32.8,53.2,154.7,25.6,23.1,4.5
2026-07-18,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.9,22.8,50.9,138.0,27.7,22.7,11.9
2026-07-19,Manipur,Imphal West,Imphal,24.82,93.94,782.0,14.0,23.7,55.5,138.4,24.4,21.9,9.3
2026-07-20,Manipur,Imphal West,Imphal,24.82,93.94,782.0,4.2,19.1,53.3,120.7,24.9,21.1,7.4
2026-07-21,Manipur,Imphal West,Imphal,24.82,93.94,782.0,9.3,27.5,61.2,109.6,28.6,21.5,7.9
2026-07-22,Manipur,Imphal West,Imphal,24.82,93.94,782.0,21.1,34.6,71.4,116.7,28.2,21.9,9.3
2026-07-23,Manipur,Imphal West,Imphal,24.82,93.94,782.0,13.8,44.2,72.1,127.3,28.4,21.4,12.2
2026-07-24,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.4,36.3,64.7,117.9,27.4,22.1,6.9
2026-07-25,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.6,16.8,65.4,116.3,29.9,21.8,8.2
2026-07-26,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.2,5.2,53.6,109.1,30.0,22.2,11.7
2026-07-27,Manipur,Imphal West,Imphal,24.82,93.94,782.0,6.9,10.7,56.3,109.6,29.1,22.7,8.8
2026-07-28,Manipur,Imphal West,Imphal,24.82,93.94,782.0,3.9,13.0,50.9,112.1,28.1,22.8,8.4
2026-07-29,Manipur,Imphal West,Imphal,24.82,93.94,782.0,13.4,24.2,43.2,114.6,28.1,22.7,8.5
2026-07-30,Manipur,Imphal West,Imphal,24.82,93.94,782.0,19.1,36.4,48.5,120.6,27.9,22.1,7.1
2026-07-31,Manipur,Imphal West,Imphal,24.82,93.94,782.0,7.1,39.6,54.2,118.9,28.0,22.1,7.7
2026-08-01,Manipur,Imphal West,Imphal,24.82,93.94,782.0,4.8,31.0,57.4,122.8,28.3,22.2,11.3
2026-08-02,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.4,13.3,56.6,110.2,28.7,22.6,9.8
2026-08-03,Manipur,Imphal West,Imphal,24.82,93.94,782.0,7.0,13.2,56.7,113.0,28.9,22.8,9.7
2026-08-04,Manipur,Imphal West,Imphal,24.82,93.94,782.0,14.8,23.2,67.6,118.5,27.3,22.9,7.6
2026-08-05,Manipur,Imphal West,Imphal,24.82,93.94,782.0,24.9,46.7,79.1,122.3,24.5,22.5,3.7
2026-08-06,Manipur,Imphal West,Imphal,24.82,93.94,782.0,3.2,42.9,63.2,111.7,27.9,22.3,10.0
2026-08-07,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.0,30.1,58.1,112.3,28.3,21.5,8.4
2026-08-08,Manipur,Imphal West,Imphal,24.82,93.94,782.0,12.5,17.7,65.8,123.2,27.2,22.2,5.4
2026-08-09,Manipur,Imphal West,Imphal,24.82,93.94,782.0,32.5,47.0,96.9,153.5,27.4,21.7,6.9
2026-08-10,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.8,50.8,95.7,152.4,29.5,20.8,6.3
2026-08-11,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.4,39.7,82.3,149.9,29.8,22.8,11.8
2026-08-12,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.0,8.2,58.4,137.5,28.9,22.6,13.4
2026-08-13,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.5,4.9,57.7,120.9,28.8,23.2,7.9
2026-08-14,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.1,4.6,56.8,114.9,29.9,22.7,7.4
2026-08-15,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.7,5.3,46.0,111.8,30.0,22.8,10.2
2026-08-16,Manipur,Imphal West,Imphal,24.82,93.94,782.0,6.4,9.2,19.9,116.8,29.3,23.2,9.8
2026-08-17,Manipur,Imphal West,Imphal,24.82,93.94,782.0,25.5,33.6,39.6,135.3,28.3,22.4,10.9
2026-08-18,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.6,34.5,40.8,123.1,28.8,22.5,9.4
2026-08-19,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.8,28.9,40.6,99.0,28.8,22.8,5.6
2026-08-20,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.0,8.4,43.1,100.8,28.4,23.0,6.2
2026-08-21,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.3,7.1,43.3,100.1,30.6,23.0,9.4
2026-08-22,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.2,7.5,42.8,88.8,30.4,23.3,13.1
2026-08-23,Manipur,Imphal West,Imphal,24.82,93.94,782.0,9.4,11.9,45.8,65.7,29.8,22.5,9.4
2026-08-24,Manipur,Imphal West,Imphal,24.82,93.94,782.0,7.9,18.5,28.2,67.8,28.8,22.9,11.3
2026-08-25,Manipur,Imphal West,Imphal,24.82,93.94,782.0,7.4,24.7,33.0,73.8,26.4,23.3,7.3
2026-08-26,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.1,17.4,34.3,74.9,29.2,22.3,6.4
2026-08-27,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.9,11.4,31.2,74.3,27.7,23.2,6.1
2026-08-28,Manipur,Imphal West,Imphal,24.82,93.94,782.0,4.1,8.1,34.0,77.3,28.8,22.6,6.3
2026-08-29,Manipur,Imphal West,Imphal,24.82,93.94,782.0,1.9,7.9,34.7,77.5,29.0,23.2,13.4
2026-08-30,Manipur,Imphal West,Imphal,24.82,93.94,782.0,7.7,13.7,33.0,78.8,28.8,23.5,9.7
2026-08-31,Manipur,Imphal West,Imphal,24.82,93.94,782.0,59.0,68.6,84.1,112.3,25.6,22.7,6.9
2026-09-01,Manipur,Imphal West,Imphal,24.82,93.94,782.0,28.6,95.3,105.3,138.3,25.3,22.7,6.6
2026-09-02,Manipur,Imphal West,Imphal,24.82,93.94,782.0,13.1,100.7,116.3,150.6,26.1,22.1,7.3
2026-09-03,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.9,44.6,117.3,148.5,27.3,22.4,7.8
2026-09-04,Manipur,Imphal West,Imphal,24.82,93.94,782.0,5.9,21.9,119.1,153.1,27.8,22.0,6.0
2026-09-05,Manipur,Imphal West,Imphal,24.82,93.94,782.0,12.5,21.3,129.7,164.4,27.0,22.0,4.5
2026-09-06,Manipur,Imphal West,Imphal,24.82,93.94,782.0,2.6,21.0,124.6,157.6,28.6,22.5,7.4
2026-09-07,Manipur,Imphal West,Imphal,24.82,93.94,782.0,0.7,15.8,66.3,150.4,29.1,22.5,9.0
2026-09-08,Manipur,Imphal West,Imphal,24.82,93.94,782.0,9.7,13.0,47.4,152.7,27.6,22.6,5.9
2025-01-01,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,0.1,0.1,0.1,17.2,6.9,11.5
2025-01-02,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,0.2,0.2,0.2,18.5,7.2,9.7
2025-01-03,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.2,0.2,0.2,19.3,7.2,8.4
2025-01-04,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.1,0.2,0.2,20.1,8.4,7.6
2025-01-05,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.2,0.2,19.6,9.8,7.6
2025-01-06,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.2,0.2,19.9,10.0,12.1
2025-01-07,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.2,0.2,0.4,0.4,18.2,8.8,21.8
2025-01-08,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.3,0.5,0.6,0.7,16.3,7.3,12.7
2025-01-09,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.2,0.7,0.7,0.9,16.3,5.3,8.4
2025-01-10,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.5,0.7,0.9,17.8,5.2,7.9
2025-01-11,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.2,0.7,0.9,18.5,6.9,7.6
2025-01-12,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.7,0.9,18.8,7.5,11.2
2025-01-13,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.7,0.9,18.0,7.6,10.9
2025-01-14,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.4,0.4,0.9,1.3,17.5,7.6,12.2
2025-01-15,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.4,0.6,1.2,18.2,7.5,11.9
2025-01-16,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.4,0.4,1.1,19.5,7.7,8.3
2025-01-17,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.4,1.1,19.3,6.6,7.4
2025-01-18,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.4,1.1,19.6,7.1,11.7
2025-01-19,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.4,1.1,19.4,7.1,8.4
2025-01-20,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.4,1.1,19.4,7.4,11.2
2025-01-21,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.9,19.3,10.3,11.2
2025-01-22,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.6,19.7,9.1,10.6
2025-01-23,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.4,19.8,8.0,11.8
2025-01-24,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.4,19.4,8.1,19.1
2025-01-25,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,1.7,1.7,1.7,2.1,17.1,8.8,18.9
2025-01-26,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.3,2.0,2.0,2.4,17.4,6.6,11.3
2025-01-27,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.2,2.2,2.2,2.6,16.2,7.5,11.8
2025-01-28,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.2,0.7,2.4,2.4,16.0,8.4,9.4
2025-01-29,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.7,1.1,3.1,3.1,14.8,7.6,10.4
2025-01-30,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.9,3.1,3.1,17.2,6.6,20.8
2025-01-31,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.7,3.1,3.1,18.2,9.7,21.3
2025-02-01,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,1.4,3.1,18.6,8.5,13.2
2025-02-02,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,1.1,3.1,19.3,7.7,12.2
2025-02-03,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.9,3.1,17.9,7.3,11.5
2025-02-04,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.3,0.3,1.0,3.4,19.8,8.9,13.3
2025-02-05,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.3,0.3,3.4,20.5,7.5,12.9
2025-02-06,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.3,0.3,3.4,20.5,9.4,15.6
2025-02-07,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.3,3.4,20.0,7.1,15.6
2025-02-08,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.3,1.7,18.8,6.2,8.5
2025-02-09,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.3,1.4,19.2,6.6,6.7
2025-02-10,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.3,1.2,19.3,6.6,18.9
2025-02-11,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,1.0,17.9,9.5,20.4
2025-02-12,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.3,18.3,9.7,25.6
2025-02-13,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.3,17.6,10.7,28.4
2025-02-14,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.3,18.6,7.7,17.8
2025-02-15,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.3,18.0,6.8,13.4
2025-02-16,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.0,0.3,16.5,6.9,19.7
2025-02-17,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.6,0.6,0.6,0.9,19.4,9.4,18.2
2025-02-18,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.6,0.6,0.6,20.3,10.0,17.4
2025-02-19,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.6,0.6,0.6,20.0,9.4,18.3
2025-02-20,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.4,0.4,1.0,1.0,20.1,8.5,14.2
2025-02-21,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,3.3,3.7,4.3,4.3,19.6,9.6,15.2
2025-02-22,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.2,3.9,4.5,4.5,20.4,10.0,15.9
2025-02-23,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,1.1,4.6,5.6,5.6,18.7,8.9,12.2
2025-02-24,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,1.3,5.0,5.6,20.2,8.7,11.8
2025-02-25,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,1.1,2.2,6.1,6.7,19.2,8.6,13.1
2025-02-26,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,1.2,6.2,6.8,21.3,9.8,9.8
2025-02-27,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.6,1.8,6.4,7.4,21.8,10.0,11.2
2025-02-28,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,1.7,2.4,4.8,9.1,18.2,9.9,5.9
2025-03-01,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,2.4,4.7,9.2,21.8,9.4,29.2
2025-03-02,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,1.8,3.6,9.2,21.7,12.7,30.2
2025-03-03,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.1,3.6,8.6,21.9,11.2,25.8
2025-03-04,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,2.5,8.6,21.8,10.5,21.4
2025-03-05,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,2.4,8.6,19.6,10.3,22.7
2025-03-06,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.2,0.2,2.0,8.4,21.4,9.3,11.5
2025-03-07,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.2,0.3,5.1,20.4,7.5,11.5
2025-03-08,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.2,0.2,4.9,19.8,8.7,19.0
2025-03-09,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.2,3.8,20.4,8.9,13.2
2025-03-10,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.0,0.2,3.8,22.9,10.6,13.9
2025-03-11,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.8,0.8,1.0,3.5,21.7,10.4,12.4
2025-03-12,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,3.3,4.1,4.3,6.7,18.9,11.5,15.9
2025-03-13,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,2.2,6.3,6.3,8.3,22.3,12.5,26.8
2025-03-14,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.5,6.0,6.8,7.1,22.9,15.0,30.4
2025-03-15,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,1.1,3.8,7.9,8.1,24.4,15.3,22.7
2025-03-16,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.3,1.9,8.2,8.4,24.8,17.0,28.2
2025-03-17,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,1.4,8.2,8.4,24.3,16.4,32.9
2025-03-18,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,0.4,7.5,8.5,23.1,14.3,28.8
2025-03-19,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.1,4.2,8.5,24.0,13.8,17.7
2025-03-20,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,0.2,2.1,8.4,24.7,13.6,21.1
2025-03-21,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,0.2,1.7,8.5,21.8,13.7,18.7
2025-03-22,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.4,0.6,1.0,8.9,20.4,11.7,13.9
2025-03-23,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,4.4,4.9,5.1,13.3,22.4,10.8,10.9
2025-03-24,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.2,5.0,5.3,13.5,23.0,10.1,15.2
2025-03-25,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.1,4.7,5.3,12.8,24.4,12.4,13.9
2025-03-26,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.0,0.3,5.3,9.5,26.0,12.5,14.3
2025-03-27,Meghalaya,East Khasi Hills,Shillong,25.57,91.88,1513.0,0.7,0.8,5.9,8.0,22.8,12.4,7.7
